Nama ,Panjang (m),Keliling (cm),Diameter (cm),Isi ,,,,,,,,,,,,,,,,,
,,38,13,"0,175",,,,,,,,,,,,,,,,,
,,47,16,"0,249",,,,,,,,,,,,,,,,,
,,57,19,"0,331",,,,,,,,,,,,,,,,,
,"8,10",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,114",,,,,,,,,,,,,,,,,
,,38,13,"0,178",,,,,,,,,,,,,,,,,
,,47,16,"0,253",,,,,,,,,,,,,,,,,
,,57,19,"0,337",,,,,,,,,,,,,,,,,
"Tabel A.14 ̶ AI (Kayu bundar kecil) (p : 8,20 - 8,70 m; d : 4 - 19 cm) ","8,20",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,116",,,,,,,,,,,,,,,,,
,,38,13,"0,181",,,,,,,,,,,,,,,,,
,,47,16,"0,258",,,,,,,,,,,,,,,,,
,,57,19,"0,343",,,,,,,,,,,,,,,,,
,"8,30",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,119",,,,,,,,,,,,,,,,,
,,38,13,"0,185",,,,,,,,,,,,,,,,,
,,47,16,"0,262",,,,,,,,,,,,,,,,,
,,57,19,"0,349",,,,,,,,,,,,,,,,,
,"8,40",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,121",,,,,,,,,,,,,,,,,
,,38,13,"0,188",,,,,,,,,,,,,,,,,
,,47,16,"0,267",,,,,,,,,,,,,,,,,
,,57,19,"0,355",,,,,,,,,,,,,,,,,
,"8,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,123",,,,,,,,,,,,,,,,,
,,38,13,"0,191",,,,,,,,,,,,,,,,,
,,47,16,"0,271",,,,,,,,,,,,,,,,,
,,57,19,"0,361",,,,,,,,,,,,,,,,,
,"8,60",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,125",,,,,,,,,,,,,,,,,
,,38,13,"0,194",,,,,,,,,,,,,,,,,
,,47,16,"0,276",,,,,,,,,,,,,,,,,
,,57,19,"0,367",,,,,,,,,,,,,,,,,
,"8,70",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,127",,,,,,,,,,,,,,,,,
,,38,13,"0,198",,,,,,,,,,,,,,,,,
,,47,16,"0,280",,,,,,,,,,,,,,,,,
,,57,19,"0,373",,,,,,,,,,,,,,,,,
"Tabel A.15 ̶ AI (Kayu bundar kecil) (p : 8,80 - 9,30 m; d : 4 - 19 cm) ","8,80",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,130",,,,,,,,,,,,,,,,,
,,38,13,"0,201",,,,,,,,,,,,,,,,,
,,47,16,"0,285",,,,,,,,,,,,,,,,,
,,57,19,"0,379",,,,,,,,,,,,,,,,,
,"8,90",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,132",,,,,,,,,,,,,,,,,
,,38,13,"0,205",,,,,,,,,,,,,,,,,
,,47,16,"0,289",,,,,,,,,,,,,,,,,
,,57,19,"0,385",,,,,,,,,,,,,,,,,
,"9,00",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,134",,,,,,,,,,,,,,,,,
,,38,13,"0,208",,,,,,,,,,,,,,,,,
,,47,16,"0,294",,,,,,,,,,,,,,,,,
,,57,19,"0,391",,,,,,,,,,,,,,,,,
,"9,10",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,136",,,,,,,,,,,,,,,,,
,,38,13,"0,212",,,,,,,,,,,,,,,,,
,,47,16,"0,299",,,,,,,,,,,,,,,,,
,,57,19,"0,397",,,,,,,,,,,,,,,,,
,"9,20",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,139",,,,,,,,,,,,,,,,,
,,38,13,"0,215",,,,,,,,,,,,,,,,,
,,47,16,"0,304",,,,,,,,,,,,,,,,,
,,57,19,"0,403",,,,,,,,,,,,,,,,,
,"9,30",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,141",,,,,,,,,,,,,,,,,
,,38,13,"0,219",,,,,,,,,,,,,,,,,
,,47,16,"0,309",,,,,,,,,,,,,,,,,
,,57,19,"0,410",,,,,,,,,,,,,,,,,
"Tabel A.16 ̶ AI (Kayu bundar kecil) (p : 9,40 - 9,90 m; d : 4 - 19 cm) ","9,40",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,144",,,,,,,,,,,,,,,,,
,,38,13,"0,222",,,,,,,,,,,,,,,,,
,,47,16,"0,314",,,,,,,,,,,,,,,,,
,,57,19,"0,416",,,,,,,,,,,,,,,,,
,"9,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,146",,,,,,,,,,,,,,,,,
,,38,13,"0,226",,,,,,,,,,,,,,,,,
,,47,16,"0,319",,,,,,,,,,,,,,,,,
,,57,19,"0,422",,,,,,,,,,,,,,,,,
,"9,60",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,148",,,,,,,,,,,,,,,,,
,,38,13,"0,230",,,,,,,,,,,,,,,,,
,,47,16,"0,324",,,,,,,,,,,,,,,,,
,,57,19,"0,429",,,,,,,,,,,,,,,,,
,"9,70",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,151",,,,,,,,,,,,,,,,,
,,38,13,"0,233",,,,,,,,,,,,,,,,,
,,47,16,"0,329",,,,,,,,,,,,,,,,,
,,57,19,"0,435",,,,,,,,,,,,,,,,,
,"9,80",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,153",,,,,,,,,,,,,,,,,
,,38,13,"0,237",,,,,,,,,,,,,,,,,
,,47,16,"0,334",,,,,,,,,,,,,,,,,
,,57,19,"0,442",,,,,,,,,,,,,,,,,
,"9,90",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,156",,,,,,,,,,,,,,,,,
,,38,13,"0,240",,,,,,,,,,,,,,,,,
,,47,16,"0,339",,,,,,,,,,,,,,,,,
,,57,19,"0,448",,,,,,,,,,,,,,,,,
"Tabel A.17 ̶ AI (Kayu bundar kecil) (p : 10,0 - 12,50 m; d : 4 - 19 cm)","10,00",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,"0,158",,,,,,,,,,,,,,,,,
,,38,13,"0,244",,,,,,,,,,,,,,,,,
,,47,16,"0,344",,,,,,,,,,,,,,,,,
,,57,19,"0,455",,,,,,,,,,,,,,,,,
,"10,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,264",,,,,,,,,,,,,,,,,
,,47,16,"0,370",,,,,,,,,,,,,,,,,
,,57,19,"0,489",,,,,,,,,,,,,,,,,
,"11,00",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,284",,,,,,,,,,,,,,,,,
,,47,16,"0,397",,,,,,,,,,,,,,,,,
,,57,19,"0,524",,,,,,,,,,,,,,,,,
,"11,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,306",,,,,,,,,,,,,,,,,
,,47,16,"0,426",,,,,,,,,,,,,,,,,
,,57,19,"0,561",,,,,,,,,,,,,,,,,
,,9,4,0,,,,,,,,,,,,,,,,,
,"12,00",19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,327",,,,,,,,,,,,,,,,,
,,47,16,"0,455",,,,,,,,,,,,,,,,,
,,57,19,"0,597",,,,,,,,,,,,,,,,,
,"12,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,350",,,,,,,,,,,,,,,,,
,,47,16,"0,487",,,,,,,,,,,,,,,,,
,,57,19,"0,637",,,,,,,,,,,,,,,,,
"Tabel A.18 ̶ AI (Kayu bundar kecil) (p : 13,0 - 15,0 m; d : 4 - 19 cm) ","13,00",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,373",,,,,,,,,,,,,,,,,
,,47,16,"0,518",,,,,,,,,,,,,,,,,
,,57,19,"0,676",,,,,,,,,,,,,,,,,
,"13,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,398",,,,,,,,,,,,,,,,,
,,47,16,"0,552",,,,,,,,,,,,,,,,,
,,57,19,"0,719",,,,,,,,,,,,,,,,,
,"14,00",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,423",,,,,,,,,,,,,,,,,
,,47,16,"0,585",,,,,,,,,,,,,,,,,
,,57,19,"0,761",,,,,,,,,,,,,,,,,
,"14,50",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,10,0,,,,,,,,,,,,,,,,,
,,38,13,"0,450",,,,,,,,,,,,,,,,,
,,47,16,"0,622",,,,,,,,,,,,,,,,,
,,57,19,"0,806",,,,,,,,,,,,,,,,,
,"15,00",9,4,0,,,,,,,,,,,,,,,,,
,,19,7,0,,,,,,,,,,,,,,,,,
,,28,9,0,,,,,,,,,,,,,,,,,
,,38,13,"0,477",,,,,,,,,,,,,,,,,
,,47,16,"0,658",,,,,,,,,,,,,,,,,
,,57,19,"0,851",,,,,,,,,,,,,,,,,
"Tabel B.1 ̶ AII (Kayu bundar sedang) (p : 0,40 - 0,80 m; d : 21 – 29 cm) ","0,40",66,21,"0,015",,,,,,,,,,,,,,,,,
,,69,22,"0,017",,,,,,,,,,,,,,,,,667
,,72,23,"0,019",,,,,,,,,,,,,,,,,588
,,75,24,"0,020",,,,,,,,,,,,,,,,,526
,,78,25,"0,022",,,,,,,,,,,,,,,,,500
,,81,26,"0,024",,,,,,,,,,,,,,,,,455
,,84,27,"0,025",,,,,,,,,,,,,,,,,417
,,87,28,"0,027",,,,,,,,,,,,,,,,,400
,,91,29,"0,029",,,,,,,,,,,,,,,,,370
,"0,50",66,21,"0,019",,,,,,,,,,,,,,,,,345
,,69,22,"0,022",,,,,,,,,,,,,,,,,526
,,72,23,"0,024",,,,,,,,,,,,,,,,,455
,,75,24,"0,026",,,,,,,,,,,,,,,,,417
,,78,25,"0,028",,,,,,,,,,,,,,,,,385
,,81,26,"0,030",,,,,,,,,,,,,,,,,357
,,84,27,"0,033",,,,,,,,,,,,,,,,,333
,,87,28,"0,035",,,,,,,,,,,,,,,,,303
,,91,29,"0,038",,,,,,,,,,,,,,,,,286
,"0,60",66,21,"0,023",,,,,,,,,,,,,,,,,263
,,69,22,"0,026",,,,,,,,,,,,,,,,,435
,,72,23,"0,029",,,,,,,,,,,,,,,,,385
,,75,24,"0,031",,,,,,,,,,,,,,,,,345
,,78,25,"0,034",,,,,,,,,,,,,,,,,323
,,81,26,"0,037",,,,,,,,,,,,,,,,,294
,,84,27,"0,039",,,,,,,,,,,,,,,,,270
,,87,28,"0,042",,,,,,,,,,,,,,,,,256
,,91,29,"0,043",,,,,,,,,,,,,,,,,238
,"0,70",66,21,"0,028",,,,,,,,,,,,,,,,,233
,,69,22,"0,031",,,,,,,,,,,,,,,,,357
,,72,23,"0,034",,,,,,,,,,,,,,,,,323
,,75,24,"0,036",,,,,,,,,,,,,,,,,294
,,78,25,"0,039",,,,,,,,,,,,,,,,,278
,,81,26,"0,042",,,,,,,,,,,,,,,,,256
,,84,27,"0,045",,,,,,,,,,,,,,,,,238
,,87,28,"0,048",,,,,,,,,,,,,,,,,222
,,91,29,"0,049",,,,,,,,,,,,,,,,,208
,"0,80",66,21,"0,031",,,,,,,,,,,,,,,,,204
,,69,22,"0,035",,,,,,,,,,,,,,,,,323
,,72,23,"0,038",,,,,,,,,,,,,,,,,286
,,75,24,"0,041",,,,,,,,,,,,,,,,,263
,,78,25,"0,045",,,,,,,,,,,,,,,,,
,,81,26,"0,048",,,,,,,,,,,,,,,,,Banyak nya batang tiap 10 m3
,,84,27,"0,052",,,,,,,,,,,,,,,,,
,,87,28,"0,055",,,,,,,,,,,,,,,,,244
,,91,29,"0,058",,,,,,,,,,,,,,,,,222
"Tabel B.2 ̶ AII (Kayu bundar sedang) (p : 0,90 - 1,30 m; d : 21 - 29 cm) ","0,90",66,21,"0,035",,,,,,,,,,,,,,,,,
,,69,22,"0,039",,,,,,,,,,,,,,,,,
,,72,23,"0,043",,,,,,,,,,,,,,,,,
,,75,24,"0,046",,,,,,,,,,,,,,,,,
,,78,25,"0,050",,,,,,,,,,,,,,,,,
,,81,26,"0,054",,,,,,,,,,,,,,,,,
,,84,27,"0,057",,,,,,,,,,,,,,,,,
,,87,28,"0,061",,,,,,,,,,,,,,,,,
,,91,29,"0,062",,,,,,,,,,,,,,,,,
,"1,00",66,21,"0,039",,,,,,,,,,,,,,,,,
,,69,22,"0,044",,,,,,,,,,,,,,,,,
,,72,23,"0,048",,,,,,,,,,,,,,,,,
,,75,24,"0,052",,,,,,,,,,,,,,,,,
,,78,25,"0,056",,,,,,,,,,,,,,,,,
,,81,26,"0,061",,,,,,,,,,,,,,,,,
,,84,27,"0,065",,,,,,,,,,,,,,,,,
,,87,28,"0,070",,,,,,,,,,,,,,,,,
,,91,29,"0,072",,,,,,,,,,,,,,,,,
,"1,10",66,21,"0,043",,,,,,,,,,,,,,,,,
,,69,22,"0,048",,,,,,,,,,,,,,,,,
,,72,23,"0,052",,,,,,,,,,,,,,,,,
,,75,24,"0,057",,,,,,,,,,,,,,,,,
,,78,25,"0,061",,,,,,,,,,,,,,,,,
,,81,26,"0,066",,,,,,,,,,,,,,,,,
,,84,27,"0,072",,,,,,,,,,,,,,,,,
,,87,28,"0,077",,,,,,,,,,,,,,,,,
,,91,29,"0,079",,,,,,,,,,,,,,,,,
,"1,20",66,21,"0,047",,,,,,,,,,,,,,,,,
,,69,22,"0,052",,,,,,,,,,,,,,,,,
,,72,23,"0,060",,,,,,,,,,,,,,,,,
,,75,24,"0,062",,,,,,,,,,,,,,,,,
,,78,25,"0,067",,,,,,,,,,,,,,,,,
,,81,26,"0,072",,,,,,,,,,,,,,,,,
,,84,27,"0,078",,,,,,,,,,,,,,,,,
,,87,28,"0,083",,,,,,,,,,,,,,,,,
,,91,29,"0,087",,,,,,,,,,,,,,,,,
,"1,30",66,21,"0,051",,,,,,,,,,,,,,,,,
,,69,22,"0,057",,,,,,,,,,,,,,,,,
,,72,23,"0,062",,,,,,,,,,,,,,,,,
,,75,24,"0,067",,,,,,,,,,,,,,,,,
,,78,25,"0,072",,,,,,,,,,,,,,,,,
,,81,26,"0,078",,,,,,,,,,,,,,,,,
,,84,27,"0,084",,,,,,,,,,,,,,,,,
,,87,28,"0,090",,,,,,,,,,,,,,,,,
,,91,29,"0,095",,,,,,,,,,,,,,,,,
"Tabel B.3 ̶ AII (Kayu bundar sedang) (p : 1.40 - 1,80 m; d : 21 – 29 cm) ","1,40",66,21,"0,055",,,,,,,,,,,,,,,,,
,,69,22,"0,061",,,,,,,,,,,,,,,,,
,,72,23,"0,067",,,,,,,,,,,,,,,,,
,,75,24,"0,072",,,,,,,,,,,,,,,,,
,,78,25,"0,078",,,,,,,,,,,,,,,,,
,,81,26,"0,084",,,,,,,,,,,,,,,,,
,,84,27,"0,090",,,,,,,,,,,,,,,,,
,,87,28,"0,096",,,,,,,,,,,,,,,,,
,,91,29,"0,098",,,,,,,,,,,,,,,,,
,"1,50",66,21,"0,058",,,,,,,,,,,,,,,,,
,,69,22,"0,065",,,,,,,,,,,,,,,,,
,,72,23,"0,071",,,,,,,,,,,,,,,,,
,,75,24,"0,077",,,,,,,,,,,,,,,,,
,,78,25,"0,083",,,,,,,,,,,,,,,,,
,,81,26,"0,090",,,,,,,,,,,,,,,,,
,,84,27,"0,096",,,,,,,,,,,,,,,,,
,,87,28,"0,103",,,,,,,,,,,,,,,,,
,,91,29,"0,107",,,,,,,,,,,,,,,,,
,"1,60",66,21,"0,062",,,,,,,,,,,,,,,,,
,,69,22,"0,069",,,,,,,,,,,,,,,,,
,,72,23,"0,076",,,,,,,,,,,,,,,,,
,,75,24,"0,082",,,,,,,,,,,,,,,,,
,,78,25,"0,089",,,,,,,,,,,,,,,,,
,,81,26,"0,096",,,,,,,,,,,,,,,,,
,,84,27,"0,103",,,,,,,,,,,,,,,,,
,,87,28,"0,110",,,,,,,,,,,,,,,,,
,,91,29,"0,115",,,,,,,,,,,,,,,,,
,"1,70",66,21,"0,067",,,,,,,,,,,,,,,,,
,,69,22,"0,074",,,,,,,,,,,,,,,,,
,,72,23,"0,081",,,,,,,,,,,,,,,,,
,,75,24,"0,087",,,,,,,,,,,,,,,,,
,,78,25,"0,094",,,,,,,,,,,,,,,,,
,,81,26,"0,102",,,,,,,,,,,,,,,,,
,,84,27,"0,109",,,,,,,,,,,,,,,,,
,,87,28,"0,117",,,,,,,,,,,,,,,,,
,,91,29,"0,124",,,,,,,,,,,,,,,,,
,"1,80",66,21,"0,070",,,,,,,,,,,,,,,,,
,,69,22,"0,078",,,,,,,,,,,,,,,,,
,,72,23,"0,085",,,,,,,,,,,,,,,,,
,,75,24,"0,093",,,,,,,,,,,,,,,,,
,,78,25,"0,100",,,,,,,,,,,,,,,,,
,,81,26,"0,108",,,,,,,,,,,,,,,,,
,,84,27,"0,115",,,,,,,,,,,,,,,,,
,,87,28,"0,123",,,,,,,,,,,,,,,,,
,,91,29,"0,127",,,,,,,,,,,,,,,,,
"Tabel B.4 ̶ AII (Kayu bundar sedang) (p : 1,90 - 2,30 m ; d : 21 – 29 cm) ","1,90",66,21,"0,075",,,,,,,,,,,,,,,,,
,,69,22,"0,083",,,,,,,,,,,,,,,,,
,,72,23,"0,090",,,,,,,,,,,,,,,,,
,,75,24,"0,098",,,,,,,,,,,,,,,,,
,,78,25,"0,105",,,,,,,,,,,,,,,,,
,,81,26,"0,113",,,,,,,,,,,,,,,,,
,,84,27,"0,122",,,,,,,,,,,,,,,,,
,,87,28,"0,130",,,,,,,,,,,,,,,,,
,,91,29,"0,135",,,,,,,,,,,,,,,,,
,"2,00",66,21,"0,079",,,,,,,,,,,,,,,,,
,,69,22,"0,087",,,,,,,,,,,,,,,,,
,,72,23,"0,095",,,,,,,,,,,,,,,,,
,,75,24,"0,103",,,,,,,,,,,,,,,,,
,,78,25,"0,111",,,,,,,,,,,,,,,,,
,,81,26,"0,120",,,,,,,,,,,,,,,,,
,,84,27,"0,128",,,,,,,,,,,,,,,,,
,,87,28,"0,137",,,,,,,,,,,,,,,,,
,,91,29,"0,144",,,,,,,,,,,,,,,,,
,"2,10",66,21,"0,084",,,,,,,,,,,,,,,,,
,,69,22,"0,093",,,,,,,,,,,,,,,,,
,,72,23,"0,101",,,,,,,,,,,,,,,,,
,,75,24,"0,110",,,,,,,,,,,,,,,,,
,,78,25,"0,118",,,,,,,,,,,,,,,,,
,,81,26,"0,127",,,,,,,,,,,,,,,,,
,,84,27,"0,137",,,,,,,,,,,,,,,,,
,,87,28,"0,146",,,,,,,,,,,,,,,,,
,,91,29,"0,153",,,,,,,,,,,,,,,,,
,"2,20",66,21,"0,089",,,,,,,,,,,,,,,,,
,,69,22,"0,099",,,,,,,,,,,,,,,,,
,,72,23,"0,108",,,,,,,,,,,,,,,,,
,,75,24,"0,116",,,,,,,,,,,,,,,,,
,,78,25,"0,125",,,,,,,,,,,,,,,,,
,,81,26,"0,135",,,,,,,,,,,,,,,,,
,,84,27,"0,145",,,,,,,,,,,,,,,,,
,,87,28,"0,155",,,,,,,,,,,,,,,,,
,,91,29,"0,163",,,,,,,,,,,,,,,,,
,"2,30",66,21,"0,093",,,,,,,,,,,,,,,,,
,,69,22,"0,104",,,,,,,,,,,,,,,,,
,,72,23,"0,114",,,,,,,,,,,,,,,,,
,,75,24,"0,123",,,,,,,,,,,,,,,,,
,,78,25,"0,133",,,,,,,,,,,,,,,,,
,,81,26,"0,143",,,,,,,,,,,,,,,,,
,,84,27,"0,153",,,,,,,,,,,,,,,,,
,,87,28,"0,163",,,,,,,,,,,,,,,,,
,,91,29,"0,167",,,,,,,,,,,,,,,,,
"Tabel B.5 ̶ AII (Kayu bundar sedang) (p : 2,40 - 2,80 m; d : 21 – 29 cm)","2,40",66,21,"0,099",,,,,,,,,,,,,,,,,
,,69,22,"0,110",,,,,,,,,,,,,,,,,
,,72,23,"0,120",,,,,,,,,,,,,,,,,
,,75,24,"0,130",,,,,,,,,,,,,,,,,
,,78,25,"0,140",,,,,,,,,,,,,,,,,
,,81,26,"0,151",,,,,,,,,,,,,,,,,
,,84,27,"0,161",,,,,,,,,,,,,,,,,
,,87,28,"0,172",,,,,,,,,,,,,,,,,
,,91,29,"0,176",,,,,,,,,,,,,,,,,
,"2,50",66,21,"0,104",,,,,,,,,,,,,,,,,
,,69,22,"0,116",,,,,,,,,,,,,,,,,
,,72,23,"0,126",,,,,,,,,,,,,,,,,
,,75,24,"0,137",,,,,,,,,,,,,,,,,
,,78,25,"0,147",,,,,,,,,,,,,,,,,
,,81,26,"0,158",,,,,,,,,,,,,,,,,
,,84,27,"0,170",,,,,,,,,,,,,,,,,
,,87,28,"0,181",,,,,,,,,,,,,,,,,
,,91,29,"0,186",,,,,,,,,,,,,,,,,
,"2,60",66,21,"0,108",,,,,,,,,,,,,,,,,
,,69,22,"0,121",,,,,,,,,,,,,,,,,
,,72,23,"0,132",,,,,,,,,,,,,,,,,
,,75,24,"0,142",,,,,,,,,,,,,,,,,
,,78,25,"0,153",,,,,,,,,,,,,,,,,
,,81,26,"0,165",,,,,,,,,,,,,,,,,
,,84,27,"0,176",,,,,,,,,,,,,,,,,
,,87,28,"0,188",,,,,,,,,,,,,,,,,
,,91,29,"0,194",,,,,,,,,,,,,,,,,
,"2,70",66,21,"0,113",,,,,,,,,,,,,,,,,
,,69,22,"0,126",,,,,,,,,,,,,,,,,
,,72,23,"0,137",,,,,,,,,,,,,,,,,
,,75,24,"0,148",,,,,,,,,,,,,,,,,
,,78,25,"0,159",,,,,,,,,,,,,,,,,
,,81,26,"0,171",,,,,,,,,,,,,,,,,
,,84,27,"0,184",,,,,,,,,,,,,,,,,
,,87,28,"0,196",,,,,,,,,,,,,,,,,
,,91,29,"0,203",,,,,,,,,,,,,,,,,
,"2,80",66,21,"0,117",,,,,,,,,,,,,,,,,
,,69,22,"0,130",,,,,,,,,,,,,,,,,
,,72,23,"0,142",,,,,,,,,,,,,,,,,
,,75,24,"0,153",,,,,,,,,,,,,,,,,
,,78,25,"0,165",,,,,,,,,,,,,,,,,
,,81,26,"0,178",,,,,,,,,,,,,,,,,
,,84,27,"0,190",,,,,,,,,,,,,,,,,
,,87,28,"0,203",,,,,,,,,,,,,,,,,
,,91,29,"0,207",,,,,,,,,,,,,,,,,
"Tabel B.6 ̶ AII (Kayu bundar sedang) (p : 2,90 - 3,30 m; d : 21 – 29 cm)","2,90",66,21,"0,121",,,,,,,,,,,,,,,,,
,,69,22,"0,135",,,,,,,,,,,,,,,,,
,,72,23,"0,147",,,,,,,,,,,,,,,,,
,,75,24,"0,159",,,,,,,,,,,,,,,,,
,,78,25,"0,171",,,,,,,,,,,,,,,,,
,,81,26,"0,184",,,,,,,,,,,,,,,,,
,,84,27,"0,198",,,,,,,,,,,,,,,,,
,,87,28,"0,211",,,,,,,,,,,,,,,,,
,,91,29,"0,216",,,,,,,,,,,,,,,,,
,"3,00",66,21,"0,126",,,,,,,,,,,,,,,,,
,,69,22,"0,140",,,,,,,,,,,,,,,,,
,,72,23,"0,152",,,,,,,,,,,,,,,,,
,,75,24,"0,165",,,,,,,,,,,,,,,,,
,,78,25,"0,177",,,,,,,,,,,,,,,,,
,,81,26,"0,191",,,,,,,,,,,,,,,,,
,,84,27,"0,204",,,,,,,,,,,,,,,,,
,,87,28,"0,218",,,,,,,,,,,,,,,,,
,,91,29,"0,224",,,,,,,,,,,,,,,,,
,"3,10",66,21,"0,131",,,,,,,,,,,,,,,,,
,,69,22,"0,145",,,,,,,,,,,,,,,,,
,,72,23,"0,158",,,,,,,,,,,,,,,,,
,,75,24,"0,170",,,,,,,,,,,,,,,,,
,,78,25,"0,183",,,,,,,,,,,,,,,,,
,,81,26,"0,197",,,,,,,,,,,,,,,,,
,,84,27,"0,211",,,,,,,,,,,,,,,,,
,,87,28,"0,225",,,,,,,,,,,,,,,,,
,,91,29,"0,233",,,,,,,,,,,,,,,,,
,"3,20",66,21,"0,135",,,,,,,,,,,,,,,,,
,,69,22,"0,150",,,,,,,,,,,,,,,,,
,,72,23,"0,163",,,,,,,,,,,,,,,,,
,,75,24,"0,177",,,,,,,,,,,,,,,,,
,,78,25,"0,190",,,,,,,,,,,,,,,,,
,,81,26,"0,204",,,,,,,,,,,,,,,,,
,,84,27,"0,219",,,,,,,,,,,,,,,,,
,,87,28,"0,233",,,,,,,,,,,,,,,,,
,,91,29,"0,242",,,,,,,,,,,,,,,,,
,"3,30",66,21,"0,140",,,,,,,,,,,,,,,,,
,,69,22,"0,155",,,,,,,,,,,,,,,,,
,,72,23,"0,169",,,,,,,,,,,,,,,,,
,,75,24,"0,182",,,,,,,,,,,,,,,,,
,,78,25,"0,196",,,,,,,,,,,,,,,,,
,,81,26,"0,211",,,,,,,,,,,,,,,,,
,,84,27,"0,226",,,,,,,,,,,,,,,,,
,,87,28,"0,241",,,,,,,,,,,,,,,,,
,,91,29,"0,251",,,,,,,,,,,,,,,,,
"Tabel B.7 ̶ AII (Kayu bundar sedang) (p : 3,40 - 3,80 m; d : 21 – 29 cm) ","3,40",66,21,"0,144",,,,,,,,,,,,,,,,,
,,69,22,"0,160",,,,,,,,,,,,,,,,,
,,72,23,"0,174",,,,,,,,,,,,,,,,,
,,75,24,"0,189",,,,,,,,,,,,,,,,,
,,78,25,"0,203",,,,,,,,,,,,,,,,,
,,81,26,"0,218",,,,,,,,,,,,,,,,,
,,84,27,"0,233",,,,,,,,,,,,,,,,,
,,87,28,"0,248",,,,,,,,,,,,,,,,,
,,91,29,"0,254",,,,,,,,,,,,,,,,,
,"3,50",66,21,"0,149",,,,,,,,,,,,,,,,,
,,69,22,"0,165",,,,,,,,,,,,,,,,,
,,72,23,"0,180",,,,,,,,,,,,,,,,,
,,75,24,"0,194",,,,,,,,,,,,,,,,,
,,78,25,"0,209",,,,,,,,,,,,,,,,,
,,81,26,"0,225",,,,,,,,,,,,,,,,,
,,84,27,"0,240",,,,,,,,,,,,,,,,,
,,87,28,"0,256",,,,,,,,,,,,,,,,,
,,91,29,"0,263",,,,,,,,,,,,,,,,,
